This is the link file of route1									
704	1	1							
1	1	30	55	0	0.00000000000	0.00000000000	2	0.2	0
2	1	30	55	0	0.00000000000	0.00000000000	2	0.2	0
3	30	31	55	0	-0.39516161029	0.00000015240	2	0.2	0
4	30	31	55	0	-0.29799005129	0.00000015240	2	0.2	0
5	31	32	55	0	-0.22690967683	0.00000015240	2	0.2	0
6	31	32	55	0	-0.14214434147	0.00000015240	2	0.2	0
7	32	33	55	0	-0.11787299410	0.00004688555	2	0.2	0
8	32	33	55	0	-0.13725812379	0.00004688555	2	0.2	0
9	33	34	55	0	-0.13032345311	0.00110795650	2	0.2	0
10	33	34	55	0	-0.09289249862	0.00110795650	2	0.2	0
11	34	35	55	1	-0.10459475539	0.00130501457	2	0.2	0
12	34	35	55	1	-0.17242325071	0.00130501457	2	0.2	0
13	35	36	55	0	-0.19972851651	0.00013509101	2	0.2	0
14	35	36	55	0	-0.19780356782	0.00013509101	2	0.2	0
15	36	37	55	0	-0.15662896067	0.00005424952	2	0.2	0
16	36	37	55	0	-0.05664354696	0.00005424952	2	0.2	0
17	37	38	55	0	-0.03497270109	0.05106860804	2	0.2	0
18	37	38	55	0	-0.08121243511	0.05106860804	2	0.2	0
19	38	39	55	0	-0.12372812540	0.66812667146	2	0.2	0
20	38	39	55	0	-0.18219543264	0.66812667146	2	0.2	0
21	39	40	55	0	-0.19142465272	0.72367501620	2	0.2	0
22	39	40	55	0	-0.15705050158	0.72367501620	2	0.2	0
23	40	41	55	0	-0.13739283388	0.10616390010	2	0.2	0
24	40	41	55	0	-0.12376656195	0.10616390010	2	0.2	0
25	41	42	55	0	-0.12203289428	0.00014580229	2	0.2	0
26	41	42	55	0	-0.12959949240	0.00014580229	2	0.2	0
27	42	43	55	0	-0.12223140481	0.00014127419	2	0.2	0
28	42	43	55	0	-0.09805910892	0.00014127419	2	0.2	0
29	43	44	55	0	-0.12579779164	0.00014356080	2	0.2	0
30	43	44	55	0	-0.21695024443	0.00014356080	2	0.2	0
31	44	45	55	0	-0.19484598164	0.00014913315	2	0.2	0
32	44	45	55	0	-0.04957818757	0.00014913315	2	0.2	0
33	45	46	55	0	-0.03397517854	0.00014723242	2	0.2	0
34	45	46	55	0	-0.14037189108	0.00014723242	2	0.2	0
35	46	47	55	0	-0.16074248620	0.00014467392	2	0.2	0
36	46	47	55	0	-0.10404156207	0.00014467392	2	0.2	0
37	47	48	55	0	-0.10577522974	0.00014835713	2	0.2	0
38	47	48	55	0	-0.16813993642	0.00014835713	2	0.2	0
39	48	49	55	0	-0.16857335334	0.00014604735	2	0.2	0
40	48	49	55	0	-0.10720042308	0.00014604735	2	0.2	0
41	49	50	55	0	-0.10416650466	0.00014315968	2	0.2	0
42	49	50	55	0	-0.15729621434	0.00014315968	2	0.2	0
43	50	51	55	0	-0.14602737449	0.00014643262	2	0.2	0
44	50	51	55	0	-0.06626313924	0.00014643262	2	0.2	0
45	51	52	55	0	-0.09010106970	0.00014715987	2	0.2	0
46	51	52	55	0	-0.22873953446	0.00014715987	2	0.2	0
47	52	53	55	0	-0.23480737131	0.00014583095	2	0.2	0
48	52	53	55	0	-0.10977099707	0.00014583095	2	0.2	0
49	53	54	55	0	-0.06339538691	0.00015091074	2	0.2	0
50	53	54	55	0	-0.07337585192	0.00015091074	2	0.2	0
51	54	55	55	0	-0.06947509966	0.00014564563	2	0.2	0
52	54	55	55	0	-0.04672284597	0.00014564563	2	0.2	0
53	55	56	55	0	-0.04585601213	0.00013446861	2	0.2	0
54	55	56	55	0	-0.07069673738	0.00013446861	2	0.2	0
55	56	57	55	0	-0.13961002724	0.00400772302	2	0.2	0
56	56	57	55	0	-0.28586550119	0.00400772302	2	0.2	0
57	57	58	55	0	-0.28543208428	0.00405885871	2	0.2	0
58	57	58	55	0	-0.14138024194	0.00405885871	2	0.2	0
59	58	59	55	0	-0.12274331449	0.00008356640	2	0.2	0
60	58	59	55	0	-0.21908701783	0.00008356640	2	0.2	0
61	59	60	55	0	-0.19784958887	0.00014338950	2	0.2	0
62	59	60	55	0	-0.04456684608	0.00014338950	2	0.2	0
63	60	61	55	0.00E+00	0.00094193025	0.00014854793	2	0.2	0
64	60	61	55	0	-0.04028646228	0.00014854793	2	0.2	0
65	61	62	55	0	-0.07669348334	0.00014705807	2	0.2	0
66	61	62	55	0	-0.12491062540	0.00014705807	2	0.2	0
67	62	63	55	0	-0.15524980961	0.00014442033	2	0.2	0
68	62	63	55	0	-0.18496867971	0.00014442033	2	0.2	0
69	63	64	55	0	-0.18800259813	0.00014555663	2	0.2	0
70	63	64	55	0	-0.16593311172	0.00014555663	2	0.2	0
71	64	65	55	0	-0.13732759517	0.00014669353	2	0.2	0
72	64	65	55	0	-0.08966986724	0.00014669353	2	0.2	0
73	65	66	55	2	-0.10700654394	0.00014520428	2	0.2	0
74	65	66	55	2	-0.19668239864	0.00014520428	2	0.2	0
75	66	67	55	0	-0.20925148925	0.00014962266	2	0.2	0
76	66	67	55	0	-0.15074077650	0.00014962266	2	0.2	0
77	67	68	55	0	-0.13253726596	0.00014214469	2	0.2	0
78	67	68	55	0	-0.14486889714	0.00014214469	2	0.2	0
79	68	69	55	0	-0.11756363135	0.00014705441	2	0.2	0
80	68	69	55	0	-0.03440809071	0.00014705441	2	0.2	0
81	69	70	55	0	-0.00666940799	0.00014958669	2	0.2	0
82	69	70	55	0	-0.02120467078	0.00014958669	2	0.2	0
83	70	71	55	0	-0.05284410575	0.00014178015	2	0.2	0
84	70	71	55	0	-0.11695794862	0.00014178015	2	0.2	0
85	71	72	55	0	-0.14556346516	0.00014250680	2	0.2	0
86	71	72	55	0	-0.15572958615	0.00014250680	2	0.2	0
87	72	73	55	0	-0.17349967977	0.00079749942	2	0.2	0
88	72	73	55	0	-0.20894503313	0.00079749942	2	0.2	0
89	73	74	55	0	-0.20287719629	0.00417310811	2	0.2	0
90	73	74	55	0	-0.15139784893	0.00417310811	2	0.2	0
91	74	75	55	0	-0.11889158012	0.00323196194	2	0.2	0
92	74	75	55	0	-0.08874854082	0.00323196194	2	0.2	0
93	75	76	55	0	-0.08138045322	0.00014987016	2	0.2	0
94	75	76	55	0	-0.09146788520	0.00014987016	2	0.2	0
95	76	77	55	0	-0.09710230512	0.00015141671	2	0.2	0
96	76	77	55	0	-0.10222675840	0.00015141671	2	0.2	0
97	77	78	55	0	-0.12823177344	0.00013459297	2	0.2	0
98	77	78	55	0	-0.18846744098	0.00013459297	2	0.2	0
99	78	79	55	0	-0.19453527783	0.00013868095	2	0.2	0
100	78	79	55	0	-0.15055982786	0.00013868095	2	0.2	0
101	79	80	55	0	-0.14275832335	0.00015244572	2	0.2	0
102	79	80	55	0	-0.16786379149	0.00015244572	2	0.2	0
103	80	81	55	0	-0.16959745916	0.00014685751	2	0.2	0
104	80	81	55	0	-0.14727142295	0.00014685751	2	0.2	0
105	81	82	55	0	-0.13166841392	0.00014610770	2	0.2	0
106	81	82	55	0	-0.11537787013	0.00014610770	2	0.2	0
107	82	83	55	0	-0.11581128704	0.00014757074	2	0.2	0
108	82	83	55	0	-0.13162315401	0.00014757074	2	0.2	0
109	83	84	55	0	-0.12338823258	0.00014575536	2	0.2	0
110	83	84	55	0	-0.08723388226	0.00014575536	2	0.2	0
111	84	85	55	0	-0.08853413301	0.00014426732	2	0.2	0
112	84	85	55	0	-0.12834248335	0.00014426732	2	0.2	0
113	85	86	55	0	-0.14307865855	0.00469827422	2	0.2	0
114	85	86	55	0	-0.13758454368	0.00469827422	2	0.2	0
115	86	87	55	0	-0.10117752262	0.00508681496	2	0.2	0
116	86	87	55	0	-0.01683021164	0.00508681496	2	0.2	0
117	87	88	55	0	-0.01119579171	0.00024260494	2	0.2	0
118	87	88	55	0	-0.08132094559	0.00024260494	2	0.2	0
119	88	89	55	0	-0.11426063132	0.00014571817	2	0.2	0
120	88	89	55	0	-0.12564680059	0.00014571817	2	0.2	0
121	89	90	55	0	-0.12651363442	0.00014824618	2	0.2	0
122	89	90	55	0	-0.12186171315	0.00014824618	2	0.2	0
123	90	91	55	0	-0.15913556805	0.00160904037	2	0.2	0
124	90	91	55	0	-0.25518829881	0.00160904037	2	0.2	0
125	91	92	55	0	-0.23611795445	0.00407037100	2	0.2	0
126	91	92	55	0	-0.09241159230	0.00407037100	2	0.2	0
127	92	93	55	3	-0.05080356823	0.00231481938	2	0.2	0
128	92	93	55	3	-0.09197540486	0.00231481938	2	0.2	0
